aph(3')-IIb_1_X90856	aph_3_IIb_1_X90856
blaDHA-9_1_KJ207201	blaDHA_9_1_KJ207201
aadA23_1_AJ809407	aadA23_1_AJ809407
sul1_31_AM040449	sul1_31_AM040449
blaOXA-517_1_KU878974	blaOXA_517_1_KU878974
blaCTX-M-20_1_AJ416344	blaCTX_M_20_1_AJ416344
qnrB45_1_JQ349152	qnrB45_1_JQ349152
blaTEM-230_1_MG821377	blaTEM_230_1_MG821377
blaIMP-54_1_KU052795	blaIMP_54_1_KU052795
blaOXA-400_1_KJ780078	blaOXA_400_1_KJ780078
blaCMY-139_1_KU641016	blaCMY_139_1_KU641016
sul2_19_AJ319822	sul2_19_AJ319822
blaOXA-104_1_EF581285	blaOXA_104_1_EF581285
blaOXA-241_1_JX025021	blaOXA_241_1_JX025021
blaOXA-177_1_HM113563	blaOXA_177_1_HM113563
armA_1_AY220558	armA_1_AY220558
kmr_1_ENA_ACB88605	kmr_1_ENA_ACB88605
blaTEM-169_1_KP012538	blaTEM_169_1_KP012538
vat(E)_3_AF153312	vat_E_3_AF153312
qnrB58_1_JX259319	qnrB58_1_JX259319
blaOXA-545_1_KY674541	blaOXA_545_1_KY674541
blaCARB-32_1_NG_048736	blaCARB_32_1_NG_048736
blaTEM-105_1_AF516720	blaTEM_105_1_AF516720
blaIMP-53_1_HM106457	blaIMP_53_1_HM106457
blaTEM-15_1_AM849805	blaTEM_15_1_AM849805
blaOXA-232_1_JX423831	blaOXA_232_1_JX423831
blaNDM-1_1_FN396876	blaNDM_1_1_FN396876
dfrA5_3_KF030794	dfrA5_3_KF030794
mph(A)_1_D16251	mph_A_1_D16251
blaCTX-M-163_1_KP681698	blaCTX_M_163_1_KP681698
aph(6)-Id_5_18676889	aph_6_Id_5_18676889
blaOXA-195_1_HQ425493	blaOXA_195_1_HQ425493
aac(6')-Iai_1_EU886977	aac_6_Iai_1_EU886977
qnrB37_1_JN173059	qnrB37_1_JN173059
erm(R)_1_M11276	erm_R_1_M11276
blaZ_67_NZ_CTTL01000039	blaZ_67_NZ_CTTL01000039
car(A)_1_M80346	car_A_1_M80346
lsa(C)_1_HM990671	lsa_C_1_HM990671
dfrA16_1_AF077008	dfrA16_1_AF077008
blaA_1_DQ424965	blaA_1_DQ424965
blaCMY-15_1_AJ555823	blaCMY_15_1_AJ555823
blaFRI-4_1_NG_055267	blaFRI_4_1_NG_055267
cepA-29_1_U05884	cepA_29_1_U05884
blaOXA-274_1_APOS01000038	blaOXA_274_1_APOS01000038
blaTEM-122_1_AY307100	blaTEM_122_1_AY307100
aac(6')-It_1_AF031328	aac_6_It_1_AF031328
qnrB64_1_KC580653	qnrB64_1_KC580653
blaCMY-26_1_AB300358	blaCMY_26_1_AB300358
blaCMY-38_1_AM931008	blaCMY_38_1_AM931008
tet(J)_2_AF038993	tet_J_2_AF038993
blaCTX-M-168_1_KR537429	blaCTX_M_168_1_KR537429
erm(38)_1_AY154657	erm_38_1_AY154657
blaVIM-38_1_KC469971	blaVIM_38_1_KC469971
ARR-2_1_HQ141279	ARR_2_1_HQ141279
blaTEM-132_1_AY491682	blaTEM_132_1_AY491682
blaCMY-119_1_KM087845	blaCMY_119_1_KM087845
fosX_1_AP010904	fosX_1_AP010904
mcr-3.11_1_MG489958	mcr_3_11_1_MG489958
tet(X)_3_AB097942	tet_X_3_AB097942
blaZ_122_NZ_AJGE01000057	blaZ_122_NZ_AJGE01000057
blaIMP-56_1_KU315553	blaIMP_56_1_KU315553
ARR-3_1_JF806499	ARR_3_1_JF806499
mef(A)_1_AJ971089	mef_A_1_AJ971089
blaTEM-188_1_JN211012	blaTEM_188_1_JN211012
blaKPC-6_1_EU555534	blaKPC_6_1_EU555534
blaOXA-408_1_KJ584917	blaOXA_408_1_KJ584917
blaOXA-181_1_CM004561	blaOXA_181_1_CM004561
blaOXA-86_1_DQ149247	blaOXA_86_1_DQ149247
blaFONA-3_1_AJ251241	blaFONA_3_1_AJ251241
blaSHV-94_1_EF373970	blaSHV_94_1_EF373970
dldHA2X_1_AL939117	dldHA2X_1_AL939117
qnrS2_1_DQ485530	qnrS2_1_DQ485530
tet(W)_3_AJ427421	tet_W_3_AJ427421
blaSHV-100_1_AM941846	blaSHV_100_1_AM941846
mcr-3.10_1_MG214531	mcr_3_10_1_MG214531
blaOXA-26_1_AF201827	blaOXA_26_1_AF201827
blaCTX-M-86_1_FJ214369	blaCTX_M_86_1_FJ214369
blaTEM-129_1_AJ746225	blaTEM_129_1_AJ746225
blaZ_82_FGSJ01000003	blaZ_82_FGSJ01000003
blaOXA-223_1_JN248564	blaOXA_223_1_JN248564
blaCTX-M-150_1_KF769131	blaCTX_M_150_1_KF769131
blaVEB-8_1_JX679208	blaVEB_8_1_JX679208
blaOXA-300_1_APPK01000054	blaOXA_300_1_APPK01000054
blaTEM-110_1_AY072920	blaTEM_110_1_AY072920
blaOXA-429_1_KM979376	blaOXA_429_1_KM979376
aac(2')-Id_1_U72743	aac_2_Id_1_U72743
erm(31)_1_AF079138	erm_31_1_AF079138
blaZ_72_NZ_CUHG01000035	blaZ_72_NZ_CUHG01000035
blaOXA-20_1_AY307114	blaOXA_20_1_AY307114
tet(B)_1_AP000342	tet_B_1_AP000342
blaOXA-438_1_KP410734	blaOXA_438_1_KP410734
blaACT-10_1_JN848330	blaACT_10_1_JN848330
vat(A)_1_L07778	vat_A_1_L07778
blaZ_3_CP000732	blaZ_3_CP000732
fosA_2_AGDM01000012	fosA_2_AGDM01000012
aadA3_1_AF047479	aadA3_1_AF047479
blaTEM-139_1_DQ072853	blaTEM_139_1_DQ072853
blaCMH-3_1_KX192165	blaCMH_3_1_KX192165
blaOXA-7_1_X75562	blaOXA_7_1_X75562
blaFONA-5_1_AJ251243	blaFONA_5_1_AJ251243
dfrB7_1_DQ993182	dfrB7_1_DQ993182
erm(H)_1_M16503	erm_H_1_M16503
blaOKP-B-20_1_AM850922	blaOKP_B_20_1_AM850922
blaCTX-M-175_1_KT997887	blaCTX_M_175_1_KT997887
blaOXA-291_1_APRL01000010	blaOXA_291_1_APRL01000010
blaOXY-1-4_4_AY077483	blaOXY_1_4_4_AY077483
blaOXA-243_1_AFRQ01000031	blaOXA_243_1_AFRQ01000031
mcr-6.1_1_MF176240	mcr_6_1_1_MF176240
blaCTX-M-177_1_KT997889	blaCTX_M_177_1_KT997889
cfr(B)_3_KR610408	cfr_B_3_KR610408
blaCARB-7_1_AF409092	blaCARB_7_1_AF409092
blaACC-1b_1_AF180955	blaACC_1b_1_AF180955
blaOXA-278_1_KC771279	blaOXA_278_1_KC771279
blaOXA-54_1_AY500137	blaOXA_54_1_AY500137
ant(2'')-Ia_20_AY139599	ant_2_Ia_20_AY139599
tet(O/W)_5_AM889122	tet_O_W_5_AM889122
VanC2XY_5_EU151760	VanC2XY_5_EU151760
vga(D)_1_GQ205627	vga_D_1_GQ205627
qnrB33_1_JN173055	qnrB33_1_JN173055
blaCARB-38_1_BK008898	blaCARB_38_1_BK008898
blaCTX-M-141_1_KC964871	blaCTX_M_141_1_KC964871
blaCMY-75_1_JQ733572	blaCMY_75_1_JQ733572
blaCTX-M-68_1_EU177100	blaCTX_M_68_1_EU177100
blaOXA-401_1_KJ780076	blaOXA_401_1_KJ780076
tet(K)_2_J01764	tet_K_2_J01764
aac(6')-Iq_1_AF047556	aac_6_Iq_1_AF047556
blaIMI-2_1_DQ173429	blaIMI_2_1_DQ173429
blaOXA-493_1_CP007774	blaOXA_493_1_CP007774
blaVIM-24_1_HM855205	blaVIM_24_1_HM855205
cat(pC233)_1_AY355285	cat_pC233_1_AY355285
blaCTX-M-58_1_EF210159	blaCTX_M_58_1_EF210159
blaOKP-A-2_1_AM051139	blaOKP_A_2_1_AM051139
blaVIM-29_1_JX311308	blaVIM_29_1_JX311308
blaTEM-107_1_AY101764	blaTEM_107_1_AY101764
blaLEN10_1_AJ635419	blaLEN10_1_AJ635419
blaSHV-57_1_AY223863	blaSHV_57_1_AY223863
blaKPC-19_1_KJ775801	blaKPC_19_1_KJ775801
blaTEM-194_1_JN935136	blaTEM_194_1_JN935136
blaZ_116_NC_013348	blaZ_116_NC_013348
blaIMP-32_1_JQ002629	blaIMP_32_1_JQ002629
blaGES-5_1_DQ236171	blaGES_5_1_DQ236171
blaCTX-M-94_1_HM167760	blaCTX_M_94_1_HM167760
blaCTX-M-159_1_AB976602	blaCTX_M_159_1_AB976602
VanC2XY_2_EU151755	VanC2XY_2_EU151755
mcr-1.4_1_KY041856	mcr_1_4_1_KY041856
erm(42)_1_FR734406	erm_42_1_FR734406
ARR-6_3_JF922883	ARR_6_3_JF922883
blaTEM-232_1_MH079593	blaTEM_232_1_MH079593
aac(2')-Ie_1_NC011896	aac_2_Ie_1_NC011896
blaOXA-145_1_FJ790516	blaOXA_145_1_FJ790516
qnrB26_1_HQ386846	qnrB26_1_HQ386846
mph(C)_3_AM180068	mph_C_3_AM180068
blaB-10_1_AY348325	blaB_10_1_AY348325
blaOXA-169_1_HM488990	blaOXA_169_1_HM488990
cepA-44_1_U05885	cepA_44_1_U05885
blaOKP-A-12_1_AM850915	blaOKP_A_12_1_AM850915
blaOXA-430_1_KM979377	blaOXA_430_1_KM979377
mcr-3.25_1_NG060585	mcr_3_25_1_NG060585
ere(A)_1_AY183453	ere_A_1_AY183453
cfr(C)_1_KX686749	cfr_C_1_KX686749
blaSHV-161_1_JX121128	blaSHV_161_1_JX121128
blaOXA-244_1_KP659189	blaOXA_244_1_KP659189
aac(2')-Ia_1_L06156	aac_2_Ia_1_L06156
aph(3')-Ia_2_EU287476	aph_3_Ia_2_EU287476
blaCMY-25_1_EU515249	blaCMY_25_1_EU515249
mcr-3.9_1_MF598080	mcr_3_9_1_MF598080
blaIMP-23_1_DQ417222	blaIMP_23_1_DQ417222
blaOXA-46_1_AF317511	blaOXA_46_1_AF317511
aac(6')-Ig_1_L09246	aac_6_Ig_1_L09246
vat(B)_1_U19459	vat_B_1_U19459
blaTEM-138_1_AY853593	blaTEM_138_1_AY853593
aph(3')-Id_1_Z48231	aph_3_Id_1_Z48231
ere(A)_2_AF099140	ere_A_2_AF099140
mecA2_2_AB546780	mecA2_2_AB546780
aac(2')-Ic_1_U72714	aac_2_Ic_1_U72714
tet(D)_1_AF467077	tet_D_1_AF467077
blaCTX-M-105_1_HQ833651	blaCTX_M_105_1_HQ833651
blaCARB-42_1_NG_048745	blaCARB_42_1_NG_048745
blaSHV-81_1_AM176556	blaSHV_81_1_AM176556
blaOXA-460_1_KR061508	blaOXA_460_1_KR061508
blaDHA-19_1_KM087849	blaDHA_19_1_KM087849
sul1_26_AY524415	sul1_26_AY524415
blaZ_75_LNTF01000008	blaZ_75_LNTF01000008
sul1_23_AJ621187	sul1_23_AJ621187
lnu(A)_1_M14039	lnu_A_1_M14039
blaTEM-154_1_FJ807656	blaTEM_154_1_FJ807656
ant(2'')-Ia_6_AJ871915	ant_2_Ia_6_AJ871915
blaFOX-3_1_Y11068	blaFOX_3_1_Y11068
blaCTX-M-95_1_FN813245	blaCTX_M_95_1_FN813245
cfiA3_1_AB087228	cfiA3_1_AB087228
blaTEM-112_1_AY589493	blaTEM_112_1_AY589493
blaCTX-M-183_1_KX263246	blaCTX_M_183_1_KX263246
tet(40)_2_AM419751	tet_40_2_AM419751
optrA_7_KT862775	optrA_7_KT862775
blaOXA-331_1_KF203105	blaOXA_331_1_KF203105
tet(W/32/O)_1_AM710601	tet_W_32_O_1_AM710601
blaOKP-B-19_1_AM850921	blaOKP_B_19_1_AM850921
blaCTX-M-72_1_AY847148	blaCTX_M_72_1_AY847148
blaCTX-M-214_1_MH121688	blaCTX_M_214_1_MH121688
aph(3')-Ia_4_AF498082	aph_3_Ia_4_AF498082
sul2_20_AJ830710	sul2_20_AJ830710
cat(pC194)_1_NC_002013	cat_pC194_1_NC_002013
blaADC-25_1_EF016355	blaADC_25_1_EF016355
blaIND-8_1_GU186044	blaIND_8_1_GU186044
blaOXA-212_1_JN861780	blaOXA_212_1_JN861780
blaOXA-92_1_DQ335566	blaOXA_92_1_DQ335566
blaOXA-301_1_APQG01000050	blaOXA_301_1_APQG01000050
blaCTX-M-15_1_AY044436	blaCTX_M_15_1_AY044436
blaTEM-191_1_KY432484	blaTEM_191_1_KY432484
blaCMY-140_1_KX354367	blaCMY_140_1_KX354367
qnrB49_1_JQ582718	qnrB49_1_JQ582718
blaCTX-M-139_1_KC107824	blaCTX_M_139_1_KC107824
blaZ_36_JITV01000006	blaZ_36_JITV01000006
blaZ_9_DQ269019	blaZ_9_DQ269019
blaOXA-383_1_KF986262	blaOXA_383_1_KF986262
aph(6)-Id_3_AB109805	aph_6_Id_3_AB109805
blaZ_25_JBKK01000017	blaZ_25_JBKK01000017
blaOXA-147_1_FJ848783	blaOXA_147_1_FJ848783
blaOXA-522_1_KX599408	blaOXA_522_1_KX599408
blaACC-1_2_HG530658	blaACC_1_2_HG530658
blaOXA-267_1_APQH01000006	blaOXA_267_1_APQH01000006
blaCTX-M-56_1_EF374097	blaCTX_M_56_1_EF374097
ant(2'')-Ia_17_JTTZ01000034	ant_2_Ia_17_JTTZ01000034
blaOXA-34_1_AF350424	blaOXA_34_1_AF350424
dfrB5_1_AY943084	dfrB5_1_AY943084
dfrA25_1_DQ267940	dfrA25_1_DQ267940
blaCTX-M-138_1_KF526119	blaCTX_M_138_1_KF526119
qnrB24_1_HM192542	qnrB24_1_HM192542
aac(6')-Il_1_U13880	aac_6_Il_1_U13880
blaOXA-524_1_KX599402	blaOXA_524_1_KX599402
dfrA17_6_AF180469	dfrA17_6_AF180469
blaIMP-1_1_EF027105	blaIMP_1_1_EF027105
erm(48)_1_LT223129	erm_48_1_LT223129
blaOXA-290_1_APOK01000044	blaOXA_290_1_APOK01000044
mcr-1.11_1_KY853650	mcr_1_11_1_KY853650
blaTEM-53_1_AF104441	blaTEM_53_1_AF104441
blaROB-1_2_AF022114	blaROB_1_2_AF022114
blaTEM-135_1_GQ896333	blaTEM_135_1_GQ896333
tet(K)_1_U38656	tet_K_1_U38656
blaCMY-62_1_JF460796	blaCMY_62_1_JF460796
blaTEM-43_1_U95363	blaTEM_43_1_U95363
blaVEB-4_1_EF136375	blaVEB_4_1_EF136375
blaOXA-491_1_KU721148	blaOXA_491_1_KU721148
erm(34)_1_AY234334	erm_34_1_AY234334
tet(31)_2_AJ250203	tet_31_2_AJ250203
blaTEM-33_1_GU371926	blaTEM_33_1_GU371926
aac(3)-IIa_5_FJ012882	aac_3_IIa_5_FJ012882
qnrB36_1_JN173058	qnrB36_1_JN173058
blaTEM-68_1_AJ239002	blaTEM_68_1_AJ239002
blaOXA-168_1_HM488989	blaOXA_168_1_HM488989
blaOXA-240_1_JX089628	blaOXA_240_1_JX089628
blaSHV-164_1_HE981194	blaSHV_164_1_HE981194
aph(3')-XV_3_EU165039	aph_3_XV_3_EU165039
cat_2_M35190	cat_2_M35190
blaCTX-M-211_1_MH067961	blaCTX_M_211_1_MH067961
blaZ_28_JDYO01000009	blaZ_28_JDYO01000009
aac(6')-Isa_1_AB116646	aac_6_Isa_1_AB116646
catA2_1_X53796	catA2_1_X53796
blaSHV-80_1_AM176555	blaSHV_80_1_AM176555
blaCMY-127_1_KM985465	blaCMY_127_1_KM985465
dfrA12_8_AM040708	dfrA12_8_AM040708
blaOXY-3-1_1_AF491278	blaOXY_3_1_1_AF491278
blaOXA-148_1_GQ853679	blaOXA_148_1_GQ853679
sul1_20_JF262165	sul1_20_JF262165
blaOXA-51_1_DQ385606	blaOXA_51_1_DQ385606
VanHAX_PT_1_DQ018710	VanHAX_PT_1_DQ018710
blaOXA-14_1_KJ420612	blaOXA_14_1_KJ420612
blaOXA-74_1_EU161636	blaOXA_74_1_EU161636
tet(S/M)_1_HM367711	tet_S_M_1_HM367711
tet(31)_1_GQ283908	tet_31_1_GQ283908
blaTEM-1A_1_HM749966	blaTEM_1A_1_HM749966
blaCTX-M-30_1_AY292654	blaCTX_M_30_1_AY292654
blaACT-6_1_FJ237366	blaACT_6_1_FJ237366
mef(C)_1_AB571865	mef_C_1_AB571865
aph(3')-Ia_9_EU722351	aph_3_Ia_9_EU722351
blaSHV-89_1_DQ193536	blaSHV_89_1_DQ193536
tet_1_M74049	tet_1_M74049
blaKPC-10_1_GQ140348	blaKPC_10_1_GQ140348
blaTEM-184_1_FR848831	blaTEM_184_1_FR848831
blaFOX-9_1_JF896803	blaFOX_9_1_JF896803
blaOXA-431_1_KM979378	blaOXA_431_1_KM979378
blaOXA-121_1_EU255290	blaOXA_121_1_EU255290
blaOXA-553_1_KY682755	blaOXA_553_1_KY682755
qnrB13_1_EU273755	qnrB13_1_EU273755
blaCMY-118_1_KM087838	blaCMY_118_1_KM087838
blaOXA-363_1_KF460533	blaOXA_363_1_KF460533
blaTEM-3_1_X64523	blaTEM_3_1_X64523
optrA_18_ALMH01000001	optrA_18_ALMH01000001
aph(3')-IX_1_APPN01000061	aph_3_IX_1_APPN01000061
VanG2XY_1_FJ872410	VanG2XY_1_FJ872410
mecA1_3_Y13094	mecA1_3_Y13094
cfxA_1_U38243	cfxA_1_U38243
ant(6)-Ia_5_AB247327	ant_6_Ia_5_AB247327
blaZ_108_FQPO01000005	blaZ_108_FQPO01000005
cphA2_6_AHU60294	cphA2_6_AHU60294
tet(O/32/O)_3_NZ_AUJS01000017	tet_O_32_O_3_NZ_AUJS01000017
tet(E)_2_L06940	tet_E_2_L06940
sul1_37_AF188331	sul1_37_AF188331
dfrA22_1_KC200566	dfrA22_1_KC200566
optrA_17_ALZI01000051	optrA_17_ALZI01000051
blaCTX-M-65_1_EF418608	blaCTX_M_65_1_EF418608
blaVIM-17_1_EU118148	blaVIM_17_1_EU118148
blaSHV-187_1_LN515533	blaSHV_187_1_LN515533
blaZ_41_AENR01000015	blaZ_41_AENR01000015
blaGOB-12_1_AY647249	blaGOB_12_1_AY647249
blaCMY-5_1_Y17716	blaCMY_5_1_Y17716
blaOXA-395_1_AY306133	blaOXA_395_1_AY306133
qnrB14_1_EU273757	qnrB14_1_EU273757
blaCTX-M-160_1_KP050493	blaCTX_M_160_1_KP050493
fosA_1_M85195	fosA_1_M85195
blaOXA-452_1_KR061505	blaOXA_452_1_KR061505
tlr(C)_1_M57437	tlr_C_1_M57437
blaOXA-22_1_AF064820	blaOXA_22_1_AF064820
blaOXA-37_1_AY007784	blaOXA_37_1_AY007784
blaOXA-101_1_AM412777	blaOXA_101_1_AM412777
blaZ_56_NZ_JUMU01000089	blaZ_56_NZ_JUMU01000089
blaOXA-312_1_KF057029	blaOXA_312_1_KF057029
tet(50)_1_KR857684	tet_50_1_KR857684
mcr-3.17_1_MH332767	mcr_3_17_1_MH332767
blaDHA-22_1_KM087856	blaDHA_22_1_KM087856
str_1_X92946	str_1_X92946
blaKPC-7_1_EU729727	blaKPC_7_1_EU729727
blaOXA-273_1_APQN01000012	blaOXA_273_1_APQN01000012
aph(3')-Ia_5_AP004237	aph_3_Ia_5_AP004237
blaOXA-36_1_AF300985	blaOXA_36_1_AF300985
blaOXA-80_1_EU019535	blaOXA_80_1_EU019535
blaSHV-156_1_JX121123	blaSHV_156_1_JX121123
blaMOX-6_1_GQ152601	blaMOX_6_1_GQ152601
blaCMY-125_1_KM985463	blaCMY_125_1_KM985463
qnrB67_1_KC580656	qnrB67_1_KC580656
vat(F)_1_AF170730	vat_F_1_AF170730
blaCMY-77_1_JX440353	blaCMY_77_1_JX440353
blaOCH-7_1_AJ295345	blaOCH_7_1_AJ295345
qnrB53_1_HQ704413	qnrB53_1_HQ704413
aac(6')-IIa_1_M29695	aac_6_IIa_1_M29695
mcr-5.2_1_MG384740	mcr_5_2_1_MG384740
blaIMP-48_1_KM087857	blaIMP_48_1_KM087857
tet(H)_1_Y16103	tet_H_1_Y16103
blaOXA-283_1_AYHO01000005	blaOXA_283_1_AYHO01000005
blaMAL-1_2_AJ609506	blaMAL_1_2_AJ609506
blaTEM-60_1_AF047171	blaTEM_60_1_AF047171
blaZ_103_FQSJ01000009	blaZ_103_FQSJ01000009
blaSHV-163_1_JX121130	blaSHV_163_1_JX121130
blaOXA-329_1_KF203103	blaOXA_329_1_KF203103
blaOXA-255_1_KC479325	blaOXA_255_1_KC479325
blaZ_51_NZ_JVWO01000108	blaZ_51_NZ_JVWO01000108
blaZ_95_MAJJ01000071	blaZ_95_MAJJ01000071
VanC4XY_1_EU151752	VanC4XY_1_EU151752
sul1_21_AJ971344	sul1_21_AJ971344
blaSHV-160_1_JX121127	blaSHV_160_1_JX121127
blaOXA-345_1_KF048918	blaOXA_345_1_KF048918
blaSHV-137_1_HQ661363	blaSHV_137_1_HQ661363
blaSHV-9_1_S82452	blaSHV_9_1_S82452
blaB-11_1_AY348326	blaB_11_1_AY348326
erm(D)_3_M77505	erm_D_3_M77505
blaTEM-153_1_KC149518	blaTEM_153_1_KC149518
VanHBX_1_AF192329	VanHBX_1_AF192329
blaLEN26_1_JQ067123	blaLEN26_1_JQ067123
erm(B)_2_K00551	erm_B_2_K00551
tet(L)_6_D12567	tet_L_6_D12567
qnrB77_1_KM985470	qnrB77_1_KM985470
blaOXA-209_1_JF268688	blaOXA_209_1_JF268688
blaSHV-37_1_AF467948	blaSHV_37_1_AF467948
blaCMY-63_1_HQ650104	blaCMY_63_1_HQ650104
sul1_11_DQ914960	sul1_11_DQ914960
blaLEN19_1_AM850909	blaLEN19_1_AM850909
tet(O/W)-2_1_AY485122	tet_O_W_2_1_AY485122
qepA4_1_KX580704	qepA4_1_KX580704
aac(3)-IV_1_DQ241380	aac_3_IV_1_DQ241380
blaOKP-B-15_1_AM850917	blaOKP_B_15_1_AM850917
dfrK_3_FN812951	dfrK_3_FN812951
blaTEM-125_1_AY628176	blaTEM_125_1_AY628176
ant(2'')-Ia_2_JF826500	ant_2_Ia_2_JF826500
aph(6)-Ic_1_X01702	aph_6_Ic_1_X01702
blaSHV-189_1_KP050494	blaSHV_189_1_KP050494
mef(A)_3_AF227520	mef_A_3_AF227520
aadA12_1_AY665771	aadA12_1_AY665771
blaLEN23_1_AM850913	blaLEN23_1_AM850913
blaTEM-126_1_AY628199	blaTEM_126_1_AY628199
blaOXA-338_1_KF048909	blaOXA_338_1_KF048909
tet(L)_7_X60828	tet_L_7_X60828
blaSHV-93_1_EF373969	blaSHV_93_1_EF373969
blaCMY-94_1_JX514368	blaCMY_94_1_JX514368
qnrB69_1_KC580658	qnrB69_1_KC580658
blaOXA-158_1_KP771986	blaOXA_158_1_KP771986
cfxA4_1_AY769933	cfxA4_1_AY769933
blaCTX-M-130_1_JX017365	blaCTX_M_130_1_JX017365
qnrB46_1_JQ349154	qnrB46_1_JQ349154
blaCARB-19_1_KJ934267	blaCARB_19_1_KJ934267
blaOXA-532_1_KX609247	blaOXA_532_1_KX609247
blaIMP-70_1_MG748725	blaIMP_70_1_MG748725
dfrA29_1_AM237806	dfrA29_1_AM237806
blaOXA-123_1_EU255292	blaOXA_123_1_EU255292
blaDHA-13_1_KM087855	blaDHA_13_1_KM087855
aac(3)-IIIa_1_X55652	aac_3_IIIa_1_X55652
blaOXA-443_1_LC030178	blaOXA_443_1_LC030178
blaZ_83_FGWO01000019	blaZ_83_FGWO01000019
blaSHV-30_1_AY661885	blaSHV_30_1_AY661885
blaCTX-M-90_1_FJ907381	blaCTX_M_90_1_FJ907381
tet(O)_3_Y07780	tet_O_3_Y07780
aadA2_1_NC_010870	aadA2_1_NC_010870
blaOXA-342_1_KF048915	blaOXA_342_1_KF048915
blaOKP-A-14_1_FJ534512	blaOKP_A_14_1_FJ534512
ant(3'')-Ia_1_X02340	ant_3_Ia_1_X02340
blaKPC-8_1_FJ234412	blaKPC_8_1_FJ234412
blaOXA-384_1_KF986263	blaOXA_384_1_KF986263
blaCTX-M-137_1_KF790923	blaCTX_M_137_1_KF790923
blaSHV-43_1_AY065991	blaSHV_43_1_AY065991
blaDHA-27_1_MH067965	blaDHA_27_1_MH067965
qnrA3_1_DQ058661	qnrA3_1_DQ058661
blaCMY-124_1_KM985462	blaCMY_124_1_KM985462
blaNDM-4_1_JQ348841	blaNDM_4_1_JQ348841
optrA_9_KT892063	optrA_9_KT892063
erm(X)_1_M36726	erm_X_1_M36726
sul4_1_MG649393	sul4_1_MG649393
blaCMY-10_1_AF381615	blaCMY_10_1_AF381615
blaCTX-M-42_1_DQ061159	blaCTX_M_42_1_DQ061159
tet(35)_1_AF353562	tet_35_1_AF353562
blaTEM-22_1_Y17583	blaTEM_22_1_Y17583
blaVEB-3_1_AY536519	blaVEB_3_1_AY536519
blaACT-2_1_AM076977	blaACT_2_1_AM076977
blaOXA-114a_1_EU188842	blaOXA_114a_1_EU188842
cphA1_7_X57102	cphA1_7_X57102
blaSHV-145_1_JX013655	blaSHV_145_1_JX013655
blaIMP-28_1_JQ407409	blaIMP_28_1_JQ407409
msr(A)_1_X52085	msr_A_1_X52085
blaVIM-50_1_KU663375	blaVIM_50_1_KU663375
blaZ_50_KR230047	blaZ_50_KR230047
blaOXA-114d_1_HM104633	blaOXA_114d_1_HM104633
tet(Q)_3_U73497	tet_Q_3_U73497
tet(O/32/O)_5_FP929050	tet_O_32_O_5_FP929050
sul1_15_EF667294	sul1_15_EF667294
blaZ_58_NZ_JUUA01000057	blaZ_58_NZ_JUUA01000057
blaFAR-1_1_AF024601	blaFAR_1_1_AF024601
blaCTX-M-81_1_EU136031	blaCTX_M_81_1_EU136031
blaVIM-41_1_KP771862	blaVIM_41_1_KP771862
mph(J)_1_KY753883	mph_J_1_KY753883
blaSST-1_1_AB008455	blaSST_1_1_AB008455
blaLAT-1_1_X78117	blaLAT_1_1_X78117
blaACC-2_1_AF180952	blaACC_2_1_AF180952
blaSHV-72_1_AM176547	blaSHV_72_1_AM176547
blaACT-3_1_EF125013	blaACT_3_1_EF125013
blaOXA-262_1_APRA01000005	blaOXA_262_1_APRA01000005
vanXmurFvanWI_1_CP001336	vanXmurFvanWI_1_CP001336
aac(3)-Ig_1_CP000282	aac_3_Ig_1_CP000282
qnrA6_1_DQ151889	qnrA6_1_DQ151889
blaKPC-23_1_MH450213	blaKPC_23_1_MH450213
grmO_1_AY524043	grmO_1_AY524043
blaOKP-B-16_1_AM850918	blaOKP_B_16_1_AM850918
blaTEM-133_1_AY528425	blaTEM_133_1_AY528425
blaNDM-24_1_MH450215	blaNDM_24_1_MH450215
blaTEM-226_1_KY646301	blaTEM_226_1_KY646301
blaVIM-25_1_HM750249	blaVIM_25_1_HM750249
ant(2'')-Ia_5_AY139594	ant_2_Ia_5_AY139594
blaOXA-477_1_KR182170	blaOXA_477_1_KR182170
tet(L)_8_AY081910	tet_L_8_AY081910
nimI_1_FJ940887	nimI_1_FJ940887
aadA7_1_AF224733	aadA7_1_AF224733
blaTEM-32_1_CXLQ01000061	blaTEM_32_1_CXLQ01000061
blaOXY-2-5_5_AY077487	blaOXY_2_5_5_AY077487
dfrA1_9_AJ238350	dfrA1_9_AJ238350
erm(A)_3_EU348758	erm_A_3_EU348758
blaCMY-58_1_HQ185697	blaCMY_58_1_HQ185697
blaVIM-26_1_FR748153	blaVIM_26_1_FR748153
blaOXA-71_1_AY750913	blaOXA_71_1_AY750913
erm(X)_2_X51472	erm_X_2_X51472
blaACC-1a_1_AF180953	blaACC_1a_1_AF180953
rmtB2_1_JN968578	rmtB2_1_JN968578
aph(2'')-Ia_2_AP009486	aph_2_Ia_2_AP009486
blaOXA-385_1_KF986253	blaOXA_385_1_KF986253
erm(C)_12_Y09003	erm_C_12_Y09003
aac(6')-Ib_2_M23634	aac_6_Ib_2_M23634
qnrB50_1_JX440357	qnrB50_1_JX440357
fosA4_1_AB908992	fosA4_1_AB908992
blaTEM-80_1_AF347054	blaTEM_80_1_AF347054
